Geography,Age,Population,Week_Ending_Sat,Coverage
United States,5-12 Years,32585855,2024-12-07,38.867081226338
United States,5-12 Years,32585855,2024-12-14,39.8722859566306
United States,5-12 Years,32585855,2024-12-21,40.7302155132248
United States,5-12 Years,32585855,2024-12-28,41.4660981686567
United States,5-12 Years,32585855,2025-01-04,42.1072227925236
United States,5-12 Years,32585855,2025-01-11,42.6809970323071
United States,5-12 Years,32585855,2025-01-18,43.2051338380419
United States,5-12 Years,32585855,2025-01-25,43.6756757957222
United States,5-12 Years,32585855,2025-02-01,44.0876375864014
United States,5-12 Years,32585855,2025-02-08,44.4572528373744
United States,5-12 Years,32585855,2025-02-15,44.7973231126729
United States,5-12 Years,32585855,2025-02-22,45.1072317863442
United States,5-12 Years,32585855,2025-03-01,45.3695293319854
United States,5-12 Years,32585855,2025-03-08,45.5932611364494
United States,5-12 Years,32585855,2025-03-15,45.7937707363392
United States,5-12 Years,32585855,2025-03-22,45.9820332713493
United States,5-12 Years,32585855,2025-03-29,46.1475866729781
United States,5-12 Years,32585855,2025-04-05,46.3037858419834
United States,5-12 Years,32585855,2025-04-12,46.4657100965015
United States,5-12 Years,32585855,2025-04-19,46.6377314745108
United States,5-12 Years,32585855,2025-04-26,46.789891795476
United States,5-12 Years,32585855,2025-05-03,46.903669299161
United States,5-12 Years,32585855,2025-05-10,46.9906819245671
United States,5-12 Years,32585855,2025-05-17,47.074366972167
United States,5-12 Years,32585855,2025-05-24,47.1677209789822
United States,5-12 Years,32585855,2025-05-31,47.2654201442683
United States,5-12 Years,32585855,2025-06-07,47.3621406672813
United States,5-12 Years,32585855,2025-06-14,47.3621406672813
United States,13-17 Years,20933743,2024-08-17,1.86969823754798
United States,13-17 Years,20933743,2024-08-24,1.86969823754798
United States,13-17 Years,20933743,2024-08-31,3.16954425017889
United States,13-17 Years,20933743,2024-09-07,4.0871201208496
United States,13-17 Years,20933743,2024-09-14,5.43298429348077
United States,13-17 Years,20933743,2024-09-21,7.11967217946385
United States,13-17 Years,20933743,2024-09-28,9.07791206946605
United States,13-17 Years,20933743,2024-10-05,11.4875336134947
United States,13-17 Years,20933743,2024-10-12,14.4696118775593
United States,13-17 Years,20933743,2024-10-19,17.9450610647043
United States,13-17 Years,20933743,2024-10-26,21.4028934331157
United States,13-17 Years,20933743,2024-11-02,24.387592719534
United States,13-17 Years,20933743,2024-11-09,26.8479118133205
United States,13-17 Years,20933743,2024-11-16,28.9111133925614
United States,13-17 Years,20933743,2024-11-23,30.6990580766486
United States,13-17 Years,20933743,2024-11-30,32.1267097770005
United States,13-17 Years,20933743,2024-12-07,33.2278354932669
United States,13-17 Years,20933743,2024-12-14,34.0895312161646
United States,13-17 Years,20933743,2024-12-21,34.8171537838493
United States,13-17 Years,20933743,2024-12-28,35.4346736611097
United States,13-17 Years,20933743,2025-01-04,35.9693535960921
United States,13-17 Years,20933743,2025-01-11,36.4477950059963
United States,13-17 Years,20933743,2025-01-18,36.8835239963124
United States,13-17 Years,20933743,2025-01-25,37.2621811686059
United States,13-17 Years,20933743,2025-02-01,37.5689679431406
United States,13-17 Years,20933743,2025-02-08,37.8214278474968
United States,13-17 Years,20933743,2025-02-15,38.0391767141649
United States,13-17 Years,20933743,2025-02-22,38.2303548419746
United States,13-17 Years,20933743,2025-03-01,38.3810920722182
United States,13-17 Years,20933743,2025-03-08,38.5046762331571
United States,13-17 Years,20933743,2025-03-15,38.618185403013
United States,13-17 Years,20933743,2025-03-22,38.7307721523762
United States,13-17 Years,20933743,2025-03-29,38.8266196087368
United States,13-17 Years,20933743,2025-04-05,38.918012432588
United States,13-17 Years,20933743,2025-04-12,39.0211823063027
United States,13-17 Years,20933743,2025-04-19,39.1421508189986
United States,13-17 Years,20933743,2025-04-26,39.2488924780576
United States,13-17 Years,20933743,2025-05-03,39.3194091894865
United States,13-17 Years,20933743,2025-05-10,39.3631281724262
United States,13-17 Years,20933743,2025-05-17,39.4031199050262
United States,13-17 Years,20933743,2025-05-24,39.4537683173156
United States,13-17 Years,20933743,2025-05-31,39.5116752851977
United States,13-17 Years,20933743,2025-06-07,39.5734426845758
United States,13-17 Years,20933743,2025-06-14,39.5734426845758
United States,6 Months - 17 Years,70953385,2024-08-17,2.61269094555565
United States,6 Months - 17 Years,70953385,2024-08-24,2.61269094555565
United States,6 Months - 17 Years,70953385,2024-08-31,4.38696678222666
United States,6 Months - 17 Years,70953385,2024-09-07,5.47473031392528
United States,6 Months - 17 Years,70953385,2024-09-14,7.01820225736065
United States,6 Months - 17 Years,70953385,2024-09-21,8.93200684631141
United States,6 Months - 17 Years,70953385,2024-09-28,11.148242103616
United States,6 Months - 17 Years,70953385,2024-10-05,13.847831746382
United States,6 Months - 17 Years,70953385,2024-10-12,17.1462361310377
United States,6 Months - 17 Years,70953385,2024-10-19,20.9505335891261
United States,6 Months - 17 Years,70953385,2024-10-26,24.7280685220954
United States,6 Months - 17 Years,70953385,2024-11-02,28.0016791764079
United States,6 Months - 17 Years,70953385,2024-11-09,30.7085403294034
United States,6 Months - 17 Years,70953385,2024-11-16,32.9776549349462
United States,6 Months - 17 Years,70953385,2024-11-23,34.9445268775367
United States,6 Months - 17 Years,70953385,2024-11-30,36.5376523785702
United States,6 Months - 17 Years,70953385,2024-12-07,37.7889502455114
United States,6 Months - 17 Years,70953385,2024-12-14,38.7817250647043
United States,6 Months - 17 Years,70953385,2024-12-21,39.6208597133525
United States,6 Months - 17 Years,70953385,2024-12-28,40.3449344058175
United States,6 Months - 17 Years,70953385,2025-01-04,40.9828401563895
United States,6 Months - 17 Years,70953385,2025-01-11,41.555797624993
United States,6 Months - 17 Years,70953385,2025-01-18,42.0745663560729
United States,6 Months - 17 Years,70953385,2025-01-25,42.5392566487406
United States,6 Months - 17 Years,70953385,2025-02-01,42.9521274752258
United States,6 Months - 17 Years,70953385,2025-02-08,43.3259626240974
United States,6 Months - 17 Years,70953385,2025-02-15,43.6682979959457
United States,6 Months - 17 Years,70953385,2025-02-22,43.9756561562411
United States,6 Months - 17 Years,70953385,2025-03-01,44.2340284141775
United States,6 Months - 17 Years,70953385,2025-03-08,44.4487454750657
United States,6 Months - 17 Years,70953385,2025-03-15,44.6328561977586
United States,6 Months - 17 Years,70953385,2025-03-22,44.8001348249315
United States,6 Months - 17 Years,70953385,2025-03-29,44.9517466891768
United States,6 Months - 17 Years,70953385,2025-04-05,45.0988800320691
United States,6 Months - 17 Years,70953385,2025-04-12,45.2499713800069
United States,6 Months - 17 Years,70953385,2025-04-19,45.4044697435016
United States,6 Months - 17 Years,70953385,2025-04-26,45.5426929947137
United States,6 Months - 17 Years,70953385,2025-05-03,45.6523740722439
United States,6 Months - 17 Years,70953385,2025-05-10,45.7391170209105
United States,6 Months - 17 Years,70953385,2025-05-17,45.8160017253894
United States,6 Months - 17 Years,70953385,2025-05-24,45.8906966972351
United States,6 Months - 17 Years,70953385,2025-05-31,45.9604751816418
United States,6 Months - 17 Years,70953385,2025-06-07,46.0226104238037
United States,6 Months - 17 Years,70953385,2025-06-14,46.0226104238037
United States,18-49 Years,137037410,2024-08-17,0.61346788152974
United States,18-49 Years,137037410,2024-08-24,0.61346788152974
United States,18-49 Years,137037410,2024-08-31,1.06424313924756
United States,18-49 Years,137037410,2024-09-07,1.49679006800476
United States,18-49 Years,137037410,2024-09-14,2.24043874179224
United States,18-49 Years,137037410,2024-09-21,3.22560425030473
United States,18-49 Years,137037410,2024-09-28,4.39673167325064
United States,18-49 Years,137037410,2024-10-05,5.86124051459139
United States,18-49 Years,137037410,2024-10-12,7.70280160523868
United States,18-49 Years,137037410,2024-10-19,9.89244168743038
United States,18-49 Years,137037410,2024-10-26,12.136639083037
United States,18-49 Years,137037410,2024-11-02,14.16951395017
United States,18-49 Years,137037410,2024-11-09,15.952501248532
United States,18-49 Years,137037410,2024-11-16,17.5342361250123
United States,18-49 Years,137037410,2024-11-23,18.9424447238443
United States,18-49 Years,137037410,2024-11-30,20.0798538724495
United States,18-49 Years,137037410,2024-12-07,20.9494671250302
United States,18-49 Years,137037410,2024-12-14,21.6158614097408
United States,18-49 Years,137037410,2024-12-21,22.1790701995978
United States,18-49 Years,137037410,2024-12-28,22.6893661618431
United States,18-49 Years,137037410,2025-01-04,23.1808458568659
United States,18-49 Years,137037410,2025-01-11,23.667833414149
United States,18-49 Years,137037410,2025-01-18,24.1444715897662
United States,18-49 Years,137037410,2025-01-25,24.5924824508249
United States,18-49 Years,137037410,2025-02-01,24.9997319757609
United States,18-49 Years,137037410,2025-02-08,25.3717370111727
United States,18-49 Years,137037410,2025-02-15,25.7138849190469
United States,18-49 Years,137037410,2025-02-22,26.0237510265556
United States,18-49 Years,137037410,2025-03-01,26.2863326939256
United States,18-49 Years,137037410,2025-03-08,26.5060233457067
United States,18-49 Years,137037410,2025-03-15,26.6945595804702
United States,18-49 Years,137037410,2025-03-22,26.8638282586581
United States,18-49 Years,137037410,2025-03-29,27.0125220188182
United States,18-49 Years,137037410,2025-04-05,27.1510969255403
United States,18-49 Years,137037410,2025-04-12,27.2887793733133
United States,18-49 Years,137037410,2025-04-19,27.426801884112
United States,18-49 Years,137037410,2025-04-26,27.5465721246849
United States,18-49 Years,137037410,2025-05-03,27.6378134846378
United States,18-49 Years,137037410,2025-05-10,27.7090088600835
United States,18-49 Years,137037410,2025-05-17,27.7754343110824
United States,18-49 Years,137037410,2025-05-24,27.8449283311004
United States,18-49 Years,137037410,2025-05-31,27.9133630710446
United States,18-49 Years,137037410,2025-06-07,27.9766106818217
United States,18-49 Years,137037410,2025-06-14,27.9766106818217
United States,50-64 Years,62779537,2024-08-17,0.732479264054873
United States,50-64 Years,62779537,2024-08-24,0.732479264054873
United States,50-64 Years,62779537,2024-08-31,1.26441228709611
United States,50-64 Years,62779537,2024-09-07,1.80667138948039
United States,50-64 Years,62779537,2024-09-14,2.88674426114095
United States,50-64 Years,62779537,2024-09-21,4.38119644519618
United States,50-64 Years,62779537,2024-09-28,6.19206397957076
United States,50-64 Years,62779537,2024-10-05,8.53061785915574
United States,50-64 Years,62779537,2024-10-12,11.5559229855179
United States,50-64 Years,62779537,2024-10-19,15.2044038797926
United States,50-64 Years,62779537,2024-10-26,18.9017545967829
United States,50-64 Years,62779537,2024-11-02,22.1290307127838
United States,50-64 Years,62779537,2024-11-09,24.8191687073891
United States,50-64 Years,62779537,2024-11-16,27.0930241216476
United States,50-64 Years,62779537,2024-11-23,29.0496578323778
United States,50-64 Years,62779537,2024-11-30,30.5497472378094
United States,50-64 Years,62779537,2024-12-07,31.6208781398027
United States,50-64 Years,62779537,2024-12-14,32.3836465124278
United States,50-64 Years,62779537,2024-12-21,33.0061745826151
United States,50-64 Years,62779537,2024-12-28,33.5626012449731
United States,50-64 Years,62779537,2025-01-04,34.0963269939422
United States,50-64 Years,62779537,2025-01-11,34.624360633591
United States,50-64 Years,62779537,2025-01-18,35.1411817735003
United States,50-64 Years,62779537,2025-01-25,35.6344569161812
United States,50-64 Years,62779537,2025-02-01,36.1042864632173
United States,50-64 Years,62779537,2025-02-08,36.566105185513
United States,50-64 Years,62779537,2025-02-15,37.0189890357107
United States,50-64 Years,62779537,2025-02-22,37.4352590972087
United States,50-64 Years,62779537,2025-03-01,37.7679029406833
United States,50-64 Years,62779537,2025-03-08,38.0174298311687
United States,50-64 Years,62779537,2025-03-15,38.2077630414865
United States,50-64 Years,62779537,2025-03-22,38.370286354677
United States,50-64 Years,62779537,2025-03-29,38.5092936156989
United States,50-64 Years,62779537,2025-04-05,38.6361320845493
United States,50-64 Years,62779537,2025-04-12,38.7608322177797
United States,50-64 Years,62779537,2025-04-19,38.8871961636143
United States,50-64 Years,62779537,2025-04-26,39.0044071983891
United States,50-64 Years,62779537,2025-05-03,39.1127624752673
United States,50-64 Years,62779537,2025-05-10,39.2286560824561
United States,50-64 Years,62779537,2025-05-17,39.369506794962
United States,50-64 Years,62779537,2025-05-24,39.5383442640794
United States,50-64 Years,62779537,2025-05-31,39.7231258928578
United States,50-64 Years,62779537,2025-06-07,39.9118090843467
United States,50-64 Years,62779537,2025-06-14,39.9118090843467
United States,65+ Years,55659365,2024-08-17,0.601235711047597
United States,65+ Years,55659365,2024-08-24,0.601235711047597
United States,65+ Years,55659365,2024-08-31,1.53067927941163
United States,65+ Years,55659365,2024-09-07,3.08680825375552
United States,65+ Years,55659365,2024-09-14,5.27017061584146
United States,65+ Years,55659365,2024-09-21,7.96218904732119
United States,65+ Years,55659365,2024-09-28,11.0703542473476
United States,65+ Years,55659365,2024-10-05,14.8679346712152
United States,65+ Years,55659365,2024-10-12,19.5190803238738
United States,65+ Years,55659365,2024-10-19,24.8655552260663
United States,65+ Years,55659365,2024-10-26,30.0868988964254
United States,65+ Years,55659365,2024-11-02,34.4702732857139
United States,65+ Years,55659365,2024-11-09,37.9608203211524
United States,65+ Years,55659365,2024-11-16,40.7861548273211
United States,65+ Years,55659365,2024-11-23,43.1541568312413
United States,65+ Years,55659365,2024-11-30,44.9251217048277
United States,65+ Years,55659365,2024-12-07,46.1503927114003
United States,65+ Years,55659365,2024-12-14,46.990131956754
United States,65+ Years,55659365,2024-12-21,47.6611640778948
United States,65+ Years,55659365,2024-12-28,48.2735604020292
United States,65+ Years,55659365,2025-01-04,48.893748502601
United States,65+ Years,55659365,2025-01-11,49.5416065129243
United States,65+ Years,55659365,2025-01-18,50.1961702994567
United States,65+ Years,55659365,2025-01-25,50.8220099218574
United States,65+ Years,55659365,2025-02-01,51.3990114816371
United States,65+ Years,55659365,2025-02-08,51.93321980518
United States,65+ Years,55659365,2025-02-15,52.4299210752235
United States,65+ Years,55659365,2025-02-22,52.8821273992802
United States,65+ Years,55659365,2025-03-01,53.2657729097402
United States,65+ Years,55659365,2025-03-08,53.5904664991264
United States,65+ Years,55659365,2025-03-15,53.8750480566293
United States,65+ Years,55659365,2025-03-22,54.1344020348661
United States,65+ Years,55659365,2025-03-29,54.3566117560993
United States,65+ Years,55659365,2025-04-05,54.5457296240357
United States,65+ Years,55659365,2025-04-12,54.7140793224154
United States,65+ Years,55659365,2025-04-19,54.8752745359119
United States,65+ Years,55659365,2025-04-26,55.0275086912006
United States,65+ Years,55659365,2025-05-03,55.1707296192776
United States,65+ Years,55659365,2025-05-10,55.3131286043806
United States,65+ Years,55659365,2025-05-17,55.4636430949085
United States,65+ Years,55659365,2025-05-24,55.624210692955
United States,65+ Years,55659365,2025-05-31,55.7892717115336
United States,65+ Years,55659365,2025-06-07,55.953266463658
United States,65+ Years,55659365,2025-06-14,55.953266463658
Alabama,6 Months - 4 Years,263797,2024-08-17,5.06481878190273
Alabama,6 Months - 4 Years,263797,2024-08-24,5.06481878190273
Alabama,6 Months - 4 Years,263797,2024-08-31,8.00666404806932
Alabama,6 Months - 4 Years,263797,2024-09-07,8.93574967819985
Alabama,6 Months - 4 Years,263797,2024-09-14,10.1954769474307
Alabama,6 Months - 4 Years,263797,2024-09-21,11.7302995213617
Alabama,6 Months - 4 Years,263797,2024-09-28,13.4955420911893
Alabama,6 Months - 4 Years,263797,2024-10-05,15.6020317794229
Alabama,6 Months - 4 Years,263797,2024-10-12,18.1221924271767
Alabama,6 Months - 4 Years,263797,2024-10-19,21.0013460906229
Alabama,6 Months - 4 Years,263797,2024-10-26,23.9130816352752
Alabama,6 Months - 4 Years,263797,2024-11-02,26.5574913277183
Alabama,6 Months - 4 Years,263797,2024-11-09,28.8774936438493
Alabama,6 Months - 4 Years,263797,2024-11-16,30.9334062991503
Alabama,6 Months - 4 Years,263797,2024-11-23,32.7961080786353
Alabama,6 Months - 4 Years,263797,2024-11-30,34.427262532521
Alabama,6 Months - 4 Years,263797,2024-12-07,35.8653757210739
Alabama,6 Months - 4 Years,263797,2024-12-14,37.1452196018065
Alabama,6 Months - 4 Years,263797,2024-12-21,38.2681331233629
Alabama,6 Months - 4 Years,263797,2024-12-28,39.1424400509516
Alabama,6 Months - 4 Years,263797,2025-01-04,39.740483892657
Alabama,6 Months - 4 Years,263797,2025-01-11,40.1168425772308
Alabama,6 Months - 4 Years,263797,2025-01-18,40.3757374151656
Alabama,6 Months - 4 Years,263797,2025-01-25,40.5970820762202
Alabama,6 Months - 4 Years,263797,2025-02-01,40.8302167747985
Alabama,6 Months - 4 Years,263797,2025-02-08,41.1052230724604
Alabama,6 Months - 4 Years,263797,2025-02-15,41.4081668504544
Alabama,6 Months - 4 Years,263797,2025-02-22,41.6793650381374
Alabama,6 Months - 4 Years,263797,2025-03-01,41.8530679461797
Alabama,6 Months - 4 Years,263797,2025-03-08,41.932053067286
Alabama,6 Months - 4 Years,263797,2025-03-15,41.9536202757394
Alabama,6 Months - 4 Years,263797,2025-03-22,41.9674576147623
Alabama,6 Months - 4 Years,263797,2025-03-29,41.9881390666487
Alabama,6 Months - 4 Years,263797,2025-04-05,42.0585676691834
Alabama,6 Months - 4 Years,263797,2025-04-12,42.2054773636583
Alabama,6 Months - 4 Years,263797,2025-04-19,42.4196488199467
Alabama,6 Months - 4 Years,263797,2025-04-26,42.6272354090999
Alabama,6 Months - 4 Years,263797,2025-05-03,42.7723578744194
Alabama,6 Months - 4 Years,263797,2025-05-10,42.8540606609483
Alabama,6 Months - 4 Years,263797,2025-05-17,42.9006482606571
Alabama,6 Months - 4 Years,263797,2025-05-24,42.9342682086527
Alabama,6 Months - 4 Years,263797,2025-05-31,42.9514043852278
Alabama,6 Months - 4 Years,263797,2025-06-07,42.9485406706747
Alabama,6 Months - 4 Years,263797,2025-06-14,42.9485406706747
Alabama,5-12 Years,484424,2024-08-17,1.34803282004167
Alabama,5-12 Years,484424,2024-08-24,1.34803282004167
Alabama,5-12 Years,484424,2024-08-31,2.70597033461739
Alabama,5-12 Years,484424,2024-09-07,4.16288874883322
Alabama,5-12 Years,484424,2024-09-14,5.88703577836723
Alabama,5-12 Years,484424,2024-09-21,7.84476915449329
Alabama,5-12 Years,484424,2024-09-28,10.0130228196164
Alabama,5-12 Years,484424,2024-10-05,12.5122625398585
Alabama,5-12 Years,484424,2024-10-12,15.3998430166981
Alabama,5-12 Years,484424,2024-10-19,18.581321770376
Alabama,5-12 Years,484424,2024-10-26,21.6775035273098
Alabama,5-12 Years,484424,2024-11-02,24.3547719756746
Alabama,5-12 Years,484424,2024-11-09,26.5708229425367
Alabama,5-12 Years,484424,2024-11-16,28.4284825534101
Alabama,5-12 Years,484424,2024-11-23,30.0490661621326
Alabama,5-12 Years,484424,2024-11-30,31.4139419631119
Alabama,5-12 Years,484424,2024-12-07,32.5496997649199
Alabama,5-12 Years,484424,2024-12-14,33.5028384683427
Alabama,5-12 Years,484424,2024-12-21,34.3258770803669
Alabama,5-12 Years,484424,2024-12-28,35.0386497800864
Alabama,5-12 Years,484424,2025-01-04,35.6694203544105
Alabama,5-12 Years,484424,2025-01-11,36.2401964312159
Alabama,5-12 Years,484424,2025-01-18,36.7540060084
Alabama,5-12 Years,484424,2025-01-25,37.1820477430248
Alabama,5-12 Years,484424,2025-02-01,37.4962084119392
Alabama,5-12 Years,484424,2025-02-08,37.7115797069647
Alabama,5-12 Years,484424,2025-02-15,37.8593853057348
Alabama,5-12 Years,484424,2025-02-22,37.9719440798481
Alabama,5-12 Years,484424,2025-03-01,38.0529226041168
Alabama,5-12 Years,484424,2025-03-08,38.1069767482769
Alabama,5-12 Years,484424,2025-03-15,38.1428258519994
Alabama,5-12 Years,484424,2025-03-22,38.1729277635078
Alabama,5-12 Years,484424,2025-03-29,38.2131190170669
Alabama,5-12 Years,484424,2025-04-05,38.3067126690863
Alabama,5-12 Years,484424,2025-04-12,38.4755287808413
Alabama,5-12 Years,484424,2025-04-19,38.7005998221168
Alabama,5-12 Years,484424,2025-04-26,38.8969058602629
Alabama,5-12 Years,484424,2025-05-03,39.0068431414318
Alabama,5-12 Years,484424,2025-05-10,39.04
Alabama,5-12 Years,484424,2025-05-17,39.04
Alabama,5-12 Years,484424,2025-05-24,39.04
Alabama,5-12 Years,484424,2025-05-31,39.04
Alabama,5-12 Years,484424,2025-06-07,39.04
Alabama,5-12 Years,484424,2025-06-14,39.04
Alabama,13-17 Years,310917,2024-08-17,2.26348442418506
Alabama,13-17 Years,310917,2024-08-24,2.26348442418506
Alabama,13-17 Years,310917,2024-08-31,3.30625492350538
Alabama,13-17 Years,310917,2024-09-07,3.36520784424936
Alabama,13-17 Years,310917,2024-09-14,4.13484980385859
Alabama,13-17 Years,310917,2024-09-21,5.42822891261047
Alabama,13-17 Years,310917,2024-09-28,7.09150648020614
Alabama,13-17 Years,310917,2024-10-05,9.45125491860228
Alabama,13-17 Years,310917,2024-10-12,12.73948639394
Alabama,13-17 Years,310917,2024-10-19,16.8255600357215
Alabama,13-17 Years,310917,2024-10-26,20.768884033978
Alabama,13-17 Years,310917,2024-11-02,23.7204272922401
Alabama,13-17 Years,310917,2024-11-09,25.6205347502731
Alabama,13-17 Years,310917,2024-11-16,26.8279058633365
Alabama,13-17 Years,310917,2024-11-23,27.7853806068143
Alabama,13-17 Years,310917,2024-11-30,28.5574937520959
Alabama,13-17 Years,310917,2024-12-07,29.1959083473216
Alabama,13-17 Years,310917,2024-12-14,29.7360723519242
Alabama,13-17 Years,310917,2024-12-21,30.1960902671619
Alabama,13-17 Years,310917,2024-12-28,30.5824156734636
Alabama,13-17 Years,310917,2025-01-04,30.9066289606722
Alabama,13-17 Years,310917,2025-01-11,31.1820198448244
Alabama,13-17 Years,310917,2025-01-18,31.4194345598693
Alabama,13-17 Years,310917,2025-01-25,31.6215151833545
Alabama,13-17 Years,310917,2025-02-01,31.7859997109865
Alabama,13-17 Years,310917,2025-02-08,31.9131059978855
Alabama,13-17 Years,310917,2025-02-15,32.0126657971255
Alabama,13-17 Years,310917,2025-02-22,32.1052519480786
Alabama,13-17 Years,310917,2025-03-01,32.2277047180108
Alabama,13-17 Years,310917,2025-03-08,32.4204818956848
Alabama,13-17 Years,310917,2025-03-15,32.6829400732408
Alabama,13-17 Years,310917,2025-03-22,32.962468288256
Alabama,13-17 Years,310917,2025-03-29,33.163607644229
Alabama,13-17 Years,310917,2025-04-05,33.2603412579581
Alabama,13-17 Years,310917,2025-04-12,33.28
Alabama,13-17 Years,310917,2025-04-19,33.28
Alabama,13-17 Years,310917,2025-04-26,33.28
Alabama,13-17 Years,310917,2025-05-03,33.283754799603
Alabama,13-17 Years,310917,2025-05-10,33.2975660195904
Alabama,13-17 Years,310917,2025-05-17,33.3259233131068
Alabama,13-17 Years,310917,2025-05-24,33.367749566057
Alabama,13-17 Years,310917,2025-05-31,33.4176088755305
Alabama,13-17 Years,310917,2025-06-07,33.4700653386168
Alabama,13-17 Years,310917,2025-06-14,33.4700653386168
Alabama,6 Months - 17 Years,1059138,2024-08-17,2.429088491621
Alabama,6 Months - 17 Years,1059138,2024-08-24,2.429088491621
Alabama,6 Months - 17 Years,1059138,2024-08-31,4.00416016405497
Alabama,6 Months - 17 Years,1059138,2024-09-07,4.86687131873243
Alabama,6 Months - 17 Years,1059138,2024-09-14,6.15455137770144
Alabama,6 Months - 17 Years,1059138,2024-09-21,7.78786441763156
Alabama,6 Months - 17 Years,1059138,2024-09-28,9.7048098182545
Alabama,6 Months - 17 Years,1059138,2024-10-05,12.0878440432887
Alabama,6 Months - 17 Years,1059138,2024-10-12,15.0465200099515
Alabama,6 Months - 17 Years,1059138,2024-10-19,18.4749614214383
Alabama,6 Months - 17 Years,1059138,2024-10-26,21.8247409859981
Alabama,6 Months - 17 Years,1059138,2024-11-02,24.6000386080439
Alabama,6 Months - 17 Years,1059138,2024-11-09,26.7374510186961
Alabama,6 Months - 17 Years,1059138,2024-11-16,28.4058899843893
Alabama,6 Months - 17 Years,1059138,2024-11-23,29.8246219531573
Alabama,6 Months - 17 Years,1059138,2024-11-30,31.0152514752681
Alabama,6 Months - 17 Years,1059138,2024-12-07,32.0220776493191
Alabama,6 Months - 17 Years,1059138,2024-12-14,32.8854176036067
